OBJECTID,COUNTRY,XCOORD,YCOORD
317,Madagascar,46.223288,-24.859989
317,Madagascar,46.200342,-24.863074
317,Madagascar,46.180037,-24.822516
317,Madagascar,46.138382,-24.795465
317,Madagascar,46.062653,-24.785156
317,Madagascar,46.106616,-24.735607
317,Madagascar,46.106519,-24.730904
317,Madagascar,46.089999,-24.716853
317,Madagascar,46.097604,-24.694376
317,Madagascar,46.079569,-24.661686
317,Madagascar,46.091188,-24.644368
317,Madagascar,46.090466,-24.6399
317,Madagascar,46.080202,-24.632671
317,Madagascar,46.115615,-24.604064
317,Madagascar,46.118264,-24.512312
317,Madagascar,46.188817,-24.478423
317,Madagascar,46.20206,-24.426302
317,Madagascar,46.185955,-24.478609
317,Madagascar,46.130249,-24.488037
317,Madagascar,46.09788,-24.55073
317,Madagascar,46.111774,-24.606054
317,Madagascar,46.079128,-24.625882
317,Madagascar,46.078277,-24.661389
317,Madagascar,46.088772,-24.717434
317,Madagascar,46.105407,-24.733812
317,Madagascar,46.058683,-24.785156
317,Madagascar,46.433518,-25.175502
317,Madagascar,45.189503,-25.605892
317,Madagascar,44.807281,-25.340454
317,Madagascar,44.344296,-25.26941
317,Madagascar,44.061474,-25.020054
317,Madagascar,44.095763,-25.024377
317,Madagascar,44.144201,-24.990932
317,Madagascar,44.282935,-24.792299
317,Madagascar,44.296415,-24.639509
317,Madagascar,44.039418,-25.01052
317,Madagascar,43.683344,-24.375469
317,Madagascar,43.656996,-23.616238
317,Madagascar,43.848847,-23.556517
317,Madagascar,43.874134,-23.456525
317,Madagascar,43.984383,-23.510809
317,Madagascar,44.063427,-23.498237
317,Madagascar,44.076159,-23.53091
317,Madagascar,44.094084,-23.541994
317,Madagascar,44.142987,-23.520999
317,Madagascar,44.149353,-23.553528
317,Madagascar,44.232808,-23.577226
317,Madagascar,44.270053,-23.570825
317,Madagascar,44.307526,-23.531372
317,Madagascar,44.32477,-23.563854
317,Madagascar,44.399276,-23.57112
317,Madagascar,44.536129,-23.519561
317,Madagascar,44.564421,-23.543806
317,Madagascar,44.579766,-23.543945
317,Madagascar,44.583603,-23.58298
317,Madagascar,44.617858,-23.610073
317,Madagascar,45.068783,-23.539033
317,Madagascar,45.129162,-23.455768
317,Madagascar,44.630398,-23.590329
317,Madagascar,44.597504,-23.586212
317,Madagascar,44.579559,-23.539746
317,Madagascar,44.525728,-23.514315
317,Madagascar,44.311217,-23.517043
317,Madagascar,44.236783,-23.571121
317,Madagascar,44.212332,-23.540443
317,Madagascar,43.886203,-23.447295
317,Madagascar,43.743419,-23.55542
317,Madagascar,43.641447,-23.322179
317,Madagascar,43.820192,-23.291441
317,Madagascar,43.874006,-23.232038
317,Madagascar,43.930881,-23.215245
317,Madagascar,43.985031,-23.173044
317,Madagascar,43.990474,-23.161077
317,Madagascar,43.624271,-23.321562
317,Madagascar,43.466329,-22.975981
317,Madagascar,43.563864,-22.944718
317,Madagascar,43.575871,-22.897674
317,Madagascar,43.448519,-22.954422
317,Madagascar,43.291737,-22.595538
317,Madagascar,43.280222,-21.972553
317,Madagascar,49.732122,-16.172019
317,Madagascar,49.73233,-16.172119
317,Madagascar,49.732147,-16.171875
317,Madagascar,49.732122,-16.172019
317,Madagascar,47.197184,-15.458118
317,Madagascar,47.191774,-15.458954
317,Madagascar,47.188405,-15.458177
317,Madagascar,47.188704,-15.457395
317,Madagascar,47.197184,-15.458118
317,Madagascar,47.170159,-15.402425
317,Madagascar,47.174528,-15.406785
317,Madagascar,47.180669,-15.420749
317,Madagascar,47.171596,-15.416988
317,Madagascar,47.170159,-15.402425
317,Madagascar,44.466749,-22.144647
317,Madagascar,44.467987,-22.148438
317,Madagascar,44.461592,-22.153391
317,Madagascar,44.460761,-22.152639
317,Madagascar,44.466749,-22.144647
317,Madagascar,49.686666,-15.820602
317,Madagascar,49.687719,-15.821423
317,Madagascar,49.687803,-15.822614
317,Madagascar,49.686799,-15.822501
317,Madagascar,49.686666,-15.820602
320,Malawi,33.031637,-9.407558
320,Malawi,33.939595,-9.718952
320,Malawi,34.039569,-9.493658
320,Malawi,34.540593,-10.067532
320,Malawi,34.614345,-11.046439
320,Malawi,34.964037,-11.551931
320,Malawi,34.637779,-11.572037
320,Malawi,34.377691,-12.188301
320,Malawi,34.550737,-13.346157
320,Malawi,35.088561,-13.696175
320,Malawi,35.917886,-14.893684
320,Malawi,35.787207,-15.168514
320,Malawi,35.817561,-16.027679
320,Malawi,35.40353,-16.12793
320,Malawi,35.143536,-16.560602
320,Malawi,35.288733,-16.710613
320,Malawi,35.295446,-17.129402
320,Malawi,35.078916,-17.111034
320,Malawi,35.153215,-16.836891
320,Malawi,34.423737,-16.253586
320,Malawi,34.257858,-15.907345
320,Malawi,34.603355,-15.266533
320,Malawi,34.515142,-14.558086
320,Malawi,34.350134,-14.395351
320,Malawi,33.671409,-14.618511
320,Malawi,33.297613,-14.036579
320,Malawi,33.145805,-13.942852
320,Malawi,33.036472,-14.05426
320,Malawi,32.671445,-13.618412
320,Malawi,33.019195,-13.21003
320,Malawi,32.939762,-12.770061
320,Malawi,33.542185,-12.368202
320,Malawi,33.257581,-12.143669
320,Malawi,33.243174,-11.428184
320,Malawi,33.407223,-11.154728
320,Malawi,33.243532,-10.894661
320,Malawi,33.712376,-10.573826
320,Malawi,33.314055,-10.060387
320,Malawi,33.217763,-9.62265
320,Malawi,33.024155,-9.642563
320,Malawi,33.031637,-9.407558
320,Malawi,34.735812,-12.044214
320,Malawi,34.758889,-12.050402
320,Malawi,34.745147,-12.056976
320,Malawi,34.731827,-12.10011
320,Malawi,34.735812,-12.044214
320,Malawi,34.618297,-12.013727
320,Malawi,34.628818,-12.017716
320,Malawi,34.622872,-12.043725
320,Malawi,34.608603,-12.009367
320,Malawi,34.618297,-12.013727
320,Malawi,34.6108,-12.016635
320,Malawi,34.608668,-12.017911
320,Malawi,34.606434,-12.014071
320,Malawi,34.607614,-12.013188
320,Malawi,34.6108,-12.016635
320,Malawi,34.750148,-12.066873
320,Malawi,34.747814,-12.067695
320,Malawi,34.746911,-12.067043
320,Malawi,34.749647,-12.064926
320,Malawi,34.750148,-12.066873
320,Malawi,34.614148,-12.04953
320,Malawi,34.61732,-12.051734
320,Malawi,34.612616,-12.05095
320,Malawi,34.614148,-12.04953
320,Malawi,34.760615,-12.047566
320,Malawi,34.760016,-12.0487
320,Malawi,34.758666,-12.047636
320,Malawi,34.759872,-12.046502
320,Malawi,34.760615,-12.047566
327,Mali,-4.937082,24.99873
327,Mali,1.001401,21.225071
327,Mali,1.166484,21.108513
327,Mali,1.166249,20.732746
327,Mali,1.559456,20.599193
327,Mali,1.901789,20.234756
327,Mali,2.211028,20.313721
327,Mali,2.390009,20.01606
327,Mali,2.674171,20.084209
327,Mali,3.25595,19.844259
327,Mali,3.114052,19.151401
327,Mali,3.300011,19.002914
327,Mali,4.238739,19.129257
327,Mali,4.198757,16.395378
327,Mali,3.886044,15.721607
327,Mali,3.502809,15.365753
327,Mali,1.310497,15.287304
327,Mali,0.73416,14.946899
327,Mali,-0.721664,15.087147
327,Mali,-1.102797,14.807339
327,Mali,-1.973952,14.542465
327,Mali,-2.04552,14.174728
327,Mali,-2.473898,14.302998
327,Mali,-2.837284,14.060144
327,Mali,-2.876354,13.657723
327,Mali,-3.2699,13.705616
327,Mali,-3.235695,13.293972
327,Mali,-3.445184,13.156968
327,Mali,-3.969239,13.502541
327,Mali,-4.347788,13.128662
327,Mali,-4.217397,12.791691
327,Mali,-4.477586,12.728262
327,Mali,-4.363909,12.533341
327,Mali,-4.545911,12.145729
327,Mali,-5.40373,11.830645
327,Mali,-5.199366,11.439943
327,Mali,-5.488362,11.08248
327,Mali,-5.511537,10.433257
327,Mali,-6.171837,10.219774
327,Mali,-6.256836,10.737305
327,Mali,-6.439776,10.560222
327,Mali,-6.641404,10.671356
327,Mali,-6.643675,10.363541
327,Mali,-6.935623,10.355258
327,Mali,-7.040874,10.146239
327,Mali,-7.378106,10.245695
327,Mali,-7.494482,10.461216
327,Mali,-7.9637,10.158534
327,Mali,-7.987841,10.345688
327,Mali,-8.326064,10.593052
327,Mali,-8.281839,11.014652
327,Mali,-8.671457,10.95912
327,Mali,-8.369409,11.380309
327,Mali,-8.855729,11.661816
327,Mali,-8.770564,11.976986
327,Mali,-9.014582,12.421246
327,Mali,-9.357732,12.499952
327,Mali,-9.340324,12.248125
327,Mali,-9.694894,12.023335
327,Mali,-10.340041,12.226453
327,Mali,-10.657916,11.896992
327,Mali,-10.932294,12.229242
327,Mali,-11.232425,11.997585
327,Mali,-11.465894,12.143154
327,Mali,-11.355739,12.976828
327,Mali,-11.594961,13.364868
327,Mali,-11.833158,13.309937
327,Mali,-12.038052,13.623819
327,Mali,-11.975784,14.184723
327,Mali,-12.201035,14.406241
327,Mali,-12.241518,14.764681
327,Mali,-11.79865,14.894272
327,Mali,-11.740236,15.45888
327,Mali,-11.512432,15.643501
327,Mali,-10.912068,15.063157
327,Mali,-10.72025,15.440984
327,Mali,-9.403053,15.440769
327,Mali,-9.332607,15.704784
327,Mali,-9.331002,15.504112
327,Mali,-5.50097,15.501537
327,Mali,-5.332806,16.33255
327,Mali,-5.606071,16.503525
327,Mali,-6.571823,24.99836
327,Mali,-4.937082,24.99873
333,Mauritania,-6.437789,26.014938
333,Mauritania,-4.810274,24.997845
333,Mauritania,-6.571823,24.99836
333,Mauritania,-5.606071,16.503525
333,Mauritania,-5.332806,16.33255
333,Mauritania,-5.50097,15.501537
333,Mauritania,-9.331002,15.504112
333,Mauritania,-9.332607,15.704784
333,Mauritania,-9.403053,15.440769
333,Mauritania,-10.72025,15.440984
333,Mauritania,-10.912068,15.063157
333,Mauritania,-11.410099,15.63818
333,Mauritania,-11.512432,15.643501
333,Mauritania,-11.740236,15.45888
333,Mauritania,-11.79865,14.894272
333,Mauritania,-12.055215,14.720135
333,Mauritania,-12.85,15.199842
333,Mauritania,-13.482361,16.145997
333,Mauritania,-13.847676,16.1063
333,Mauritania,-14.334805,16.640511
333,Mauritania,-16.259759,16.525602
333,Mauritania,-16.509283,16.067174
333,Mauritania,-16.028739,18.170672
333,Mauritania,-16.194302,18.947172
333,Mauritania,-16.544399,19.381297
333,Mauritania,-16.402934,19.396144
333,Mauritania,-16.286876,19.532268
333,Mauritania,-16.467543,19.417068
333,Mauritania,-16.204348,20.219148
333,Mauritania,-16.487599,20.722906
333,Mauritania,-16.530919,20.555265
333,Mauritania,-16.676078,20.673364
333,Mauritania,-16.915102,21.166356
333,Mauritania,-17.047863,20.770321
333,Mauritania,-16.945805,21.331158
333,Mauritania,-13.002059,21.333754
333,Mauritania,-13.102832,22.880917
333,Mauritania,-12.655389,23.233279
333,Mauritania,-12.000878,23.415298
333,Mauritania,-11.999593,26.001034
333,Mauritania,-8.667298,25.999832
333,Mauritania,-8.667324,27.364883
333,Mauritania,-6.437789,26.014938
334,Mauritania,-16.334287,19.848623
334,Mauritania,-16.318362,19.790286
334,Mauritania,-16.348272,19.766048
334,Mauritania,-16.432794,19.598456
334,Mauritania,-16.502359,19.721122
334,Mauritania,-16.334287,19.848623
334,Mauritania,-16.447917,20.59153
334,Mauritania,-16.47053,20.577338
334,Mauritania,-16.474278,20.615374
334,Mauritania,-16.44928,20.61966
334,Mauritania,-16.447917,20.59153
334,Mauritania,-16.354306,19.695084
334,Mauritania,-16.363989,19.696362
334,Mauritania,-16.335845,19.753965
334,Mauritania,-16.331669,19.747335
334,Mauritania,-16.354306,19.695084
334,Mauritania,-16.482631,19.631279
334,Mauritania,-16.494839,19.632079
334,Mauritania,-16.488329,19.648201
334,Mauritania,-16.48458,19.643879
334,Mauritania,-16.482631,19.631279
334,Mauritania,-16.48165,20.612804
334,Mauritania,-16.479353,20.614647
334,Mauritania,-16.484455,20.590768
334,Mauritania,-16.481903,20.625592
334,Mauritania,-16.48165,20.612804
334,Mauritania,-16.384293,19.863281
334,Mauritania,-16.391092,19.85697
334,Mauritania,-16.393489,19.87407
334,Mauritania,-16.38471,19.877202
334,Mauritania,-16.384293,19.863281
334,Mauritania,-16.491527,20.637144
334,Mauritania,-16.489469,20.630474
334,Mauritania,-16.500178,20.629384
334,Mauritania,-16.501489,20.640635
334,Mauritania,-16.491527,20.637144
334,Mauritania,-16.450963,20.621806
334,Mauritania,-16.457817,20.623985
334,Mauritania,-16.463341,20.633679
334,Mauritania,-16.458023,20.631866
334,Mauritania,-16.450963,20.621806
334,Mauritania,-16.289771,20.00316
334,Mauritania,-16.287024,20.002671
334,Mauritania,-16.285097,19.991658
334,Mauritania,-16.296959,20.003536
334,Mauritania,-16.289771,20.00316
335,Mauritania,-16.491213,20.613648
335,Mauritania,-16.495452,20.606281
335,Mauritania,-16.500172,20.619788
335,Mauritania,-16.489346,20.62133
335,Mauritania,-16.491213,20.613648
335,Mauritania,-16.299354,20.008572
335,Mauritania,-16.304464,20.008474
335,Mauritania,-16.301992,20.016506
335,Mauritania,-16.300676,20.016315
335,Mauritania,-16.299354,20.008572
335,Mauritania,-16.409042,19.857786
335,Mauritania,-16.414797,19.862224
335,Mauritania,-16.409206,19.865201
335,Mauritania,-16.406976,19.86024
335,Mauritania,-16.409042,19.857786
335,Mauritania,-16.441004,19.765137
335,Mauritania,-16.44595,19.764412
335,Mauritania,-16.440478,19.773711
335,Mauritania,-16.44184,19.767418
335,Mauritania,-16.441004,19.765137
335,Mauritania,-16.388256,19.846118
335,Mauritania,-16.387777,19.843314
335,Mauritania,-16.389886,19.841085
335,Mauritania,-16.387365,19.850995
335,Mauritania,-16.388256,19.846118
335,Mauritania,-16.487526,19.660471
335,Mauritania,-16.489493,19.657364
335,Mauritania,-16.492618,19.658079
335,Mauritania,-16.491329,19.662667
335,Mauritania,-16.487526,19.660471
335,Mauritania,-16.367088,19.863281
335,Mauritania,-16.367354,19.867076
335,Mauritania,-16.363308,19.869054
335,Mauritania,-16.363424,19.867902
335,Mauritania,-16.367088,19.863281
335,Mauritania,-16.319486,19.797253
335,Mauritania,-16.318465,19.792823
335,Mauritania,-16.323762,19.797221
335,Mauritania,-16.319486,19.797253
335,Mauritania,-16.501888,19.899372
335,Mauritania,-16.504913,19.89859
335,Mauritania,-16.505337,19.901238
335,Mauritania,-16.503098,19.902732
335,Mauritania,-16.501888,19.899372
335,Mauritania,-16.293631,19.871308
335,Mauritania,-16.296484,19.870648
335,Mauritania,-16.295623,19.866848
335,Mauritania,-16.297947,19.872095
335,Mauritania,-16.293631,19.871308
335,Mauritania,-16.323409,19.832977
335,Mauritania,-16.328838,19.832395
335,Mauritania,-16.326398,19.83545
335,Mauritania,-16.323409,19.832977
335,Mauritania,-16.509417,19.890666
335,Mauritania,-16.510267,19.889846
335,Mauritania,-16.508774,19.893642
335,Mauritania,-16.509417,19.890666
335,Mauritania,-16.325585,19.797391
335,Mauritania,-16.326059,19.795636
335,Mauritania,-16.327658,19.796111
335,Mauritania,-16.327312,19.797089
335,Mauritania,-16.325585,19.797391
335,Mauritania,-16.379217,19.853228
335,Mauritania,-16.380714,19.851925
335,Mauritania,-16.379391,19.8547
335,Mauritania,-16.379217,19.853228
336,Mauritius,57.616423,-19.984038
336,Mauritius,57.806317,-20.231911
336,Mauritius,57.727188,-20.435833
336,Mauritius,57.308325,-20.466764
336,Mauritius,57.616423,-19.984038
352,Morocco,-5.392747,35.909071
352,Morocco,-5.243135,35.552907
352,Morocco,-4.748625,35.223832
352,Morocco,-3.332996,35.186291
352,Morocco,-2.962648,35.439679
352,Morocco,-2.879185,35.130699
352,Morocco,-2.213495,35.085184
352,Morocco,-1.741013,34.746065
352,Morocco,-1.854714,34.619164
352,Morocco,-1.6877,34.49295
352,Morocco,-1.66911,33.282008
352,Morocco,-1.387965,32.748699
352,Morocco,-0.998036,32.513008
352,Morocco,-1.249084,32.319202
352,Morocco,-1.302361,32.166681
352,Morocco,-1.156365,32.108917
352,Morocco,-2.828611,32.040596
352,Morocco,-2.962474,31.79512
352,Morocco,-3.748675,31.640625
352,Morocco,-3.759595,31.106071
352,Morocco,-3.537565,31.044273
352,Morocco,-3.560371,30.880508
352,Morocco,-4.844698,30.407753
352,Morocco,-5.413113,29.859295
352,Morocco,-6.537864,29.585259
352,Morocco,-7.079311,29.652615
352,Morocco,-8.68078,28.720184
352,Morocco,-8.667298,25.999832
352,Morocco,-11.999593,26.001034
352,Morocco,-12.000878,23.415298
352,Morocco,-12.655389,23.233279
352,Morocco,-13.102832,22.880917
352,Morocco,-13.002059,21.333754
352,Morocco,-16.945805,21.331158
352,Morocco,-17.051197,20.769534
352,Morocco,-16.812195,22.151184
352,Morocco,-16.495117,22.324219
352,Morocco,-15.697148,23.97872
352,Morocco,-15.999135,23.631828
352,Morocco,-15.904387,23.818439
352,Morocco,-14.882733,24.70182
352,Morocco,-14.829063,25.29388
352,Morocco,-14.442932,26.221393
352,Morocco,-13.57375,26.731166
352,Morocco,-12.935282,27.945713
352,Morocco,-11.519182,28.280857
352,Morocco,-10.218151,29.310641
352,Morocco,-9.655073,30.05443
352,Morocco,-9.598358,30.39968
352,Morocco,-9.89071,30.640032
352,Morocco,-9.84138,31.390014
352,Morocco,-9.261877,32.175048
352,Morocco,-9.286037,32.542569
352,Morocco,-8.532371,33.254161
352,Morocco,-6.81424,34.026989
352,Morocco,-6.685543,34.263016
352,Morocco,-6.665514,34.2618
352,Morocco,-6.64671,34.271153
352,Morocco,-6.599398,34.309959
352,Morocco,-6.59022,34.268137
352,Morocco,-6.588169,34.266196
352,Morocco,-6.579429,34.266771
352,Morocco,-6.567581,34.270167
352,Morocco,-6.551821,34.336427
352,Morocco,-6.542829,34.324558
352,Morocco,-6.494695,34.334838
352,Morocco,-6.486123,34.33985
352,Morocco,-6.483813,34.344302
352,Morocco,-6.500883,34.351165
352,Morocco,-6.474148,34.360529
352,Morocco,-6.459097,34.373194
352,Morocco,-6.458212,34.379068
352,Morocco,-6.47823,34.405696
352,Morocco,-6.463462,34.370963
352,Morocco,-6.55294,34.336933
352,Morocco,-6.569247,34.270583
352,Morocco,-6.597791,34.311663
352,Morocco,-6.651207,34.270451
352,Morocco,-6.673161,34.264259
352,Morocco,-6.683878,34.265809
352,Morocco,-6.248219,34.839122
352,Morocco,-5.930192,35.787844
352,Morocco,-5.392747,35.909071
353,Morocco,-9.782334,31.49819
353,Morocco,-9.785274,31.492912
353,Morocco,-9.792121,31.494275
353,Morocco,-9.789869,31.499522
353,Morocco,-9.782334,31.49819
355,Mozambique,34.702789,-20.566406
355,Mozambique,34.739044,-20.513061
355,Mozambique,34.846881,-20.628407
355,Mozambique,34.846191,-20.670288
355,Mozambique,34.812315,-20.670237
355,Mozambique,34.821743,-20.680391
355,Mozambique,34.789524,-20.687338
355,Mozambique,34.78715,-20.701751
355,Mozambique,34.997772,-20.715363
355,Mozambique,34.949529,-20.829162
355,Mozambique,35.052045,-20.965196
355,Mozambique,34.949463,-20.985442
355,Mozambique,34.822087,-21.058155
355,Mozambique,34.762755,-21.115323
355,Mozambique,34.724936,-21.121696
355,Mozambique,34.67849,-21.092153
355,Mozambique,34.640784,-21.091033
355,Mozambique,34.458321,-21.164931
355,Mozambique,34.332829,-21.309503
355,Mozambique,34.244888,-21.265202
355,Mozambique,34.337009,-21.316647
355,Mozambique,35.114136,-20.964142
355,Mozambique,34.991789,-21.072742
355,Mozambique,35.272336,-21.637417
355,Mozambique,35.336437,-22.207835
355,Mozambique,35.483608,-22.100406
355,Mozambique,35.523079,-22.311977
355,Mozambique,35.527283,-22.197418
355,Mozambique,35.543638,-22.160783
355,Mozambique,35.600983,-22.944936
355,Mozambique,35.321868,-23.71247
355,Mozambique,35.329384,-24.005385
355,Mozambique,35.538763,-23.792965
355,Mozambique,35.495238,-24.117962
355,Mozambique,35.065118,-24.635902
355,Mozambique,33.513306,-25.208069
355,Mozambique,33.663086,-25.035889
355,Mozambique,33.668833,-24.920483
355,Mozambique,33.595367,-24.766602
355,Mozambique,33.498556,-24.674203
355,Mozambique,33.464212,-24.780765
355,Mozambique,33.443411,-24.750379
355,Mozambique,33.362801,-24.684207
355,Mozambique,33.326921,-24.664464
355,Mozambique,33.298946,-24.664096
355,Mozambique,33.27117,-24.688699
355,Mozambique,33.286079,-24.648096
355,Mozambique,33.286124,-24.631293
355,Mozambique,33.275962,-24.619241
355,Mozambique,33.255243,-24.614426
355,Mozambique,33.212735,-24.639994
355,Mozambique,33.177068,-24.626424
355,Mozambique,33.152372,-24.624399
355,Mozambique,33.118544,-24.579041
355,Mozambique,33.092375,-24.580812
355,Mozambique,33.09711,-24.56192
355,Mozambique,33.088189,-24.550057
355,Mozambique,33.057661,-24.557484
355,Mozambique,33.060377,-24.530318
355,Mozambique,32.955865,-24.439729
355,Mozambique,32.891262,-24.447704
355,Mozambique,32.878697,-24.387285
355,Mozambique,32.845298,-24.358863
355,Mozambique,32.8498,-24.330617
355,Mozambique,32.775021,-24.220001
355,Mozambique,32.723608,-24.168356
355,Mozambique,32.620722,-24.087168
355,Mozambique,32.597234,-23.87192
355,Mozambique,32.455658,-23.478577
355,Mozambique,32.34375,-23.356293
355,Mozambique,32.594353,-23.88017
355,Mozambique,32.516785,-24.171936
355,Mozambique,32.645191,-24.115495
355,Mozambique,32.890026,-24.467295
355,Mozambique,33.148983,-24.625795
355,Mozambique,33.208571,-24.642769
355,Mozambique,33.274711,-24.621751
355,Mozambique,33.263753,-24.689296
355,Mozambique,33.466541,-24.785156
355,Mozambique,33.593325,-24.768421
355,Mozambique,33.661805,-25.033605
355,Mozambique,32.841956,-25.574035
355,Mozambique,32.752567,-25.873634
355,Mozambique,32.720916,-25.564734
355,Mozambique,32.698816,-25.877486
355,Mozambique,32.430623,-25.960006
355,Mozambique,32.666065,-26.123175
355,Mozambique,32.669948,-26.443482
355,Mozambique,32.688709,-26.196799
355,Mozambique,32.886752,-26.307886
355,Mozambique,32.961415,-26.084334
355,Mozambique,32.890387,-26.862065
355,Mozambique,32.157178,-26.856766
355,Mozambique,32.084323,-26.009617
355,Mozambique,31.931165,-25.834522
355,Mozambique,31.985299,-24.308109
355,Mozambique,31.559375,-23.47229
355,Mozambique,31.305775,-22.422752
355,Mozambique,32.496401,-21.341207
355,Mozambique,32.363407,-21.141644
355,Mozambique,32.494595,-20.614815
355,Mozambique,33.02878,-20.034771
355,Mozambique,33.063275,-19.777451
355,Mozambique,32.835893,-19.675827
355,Mozambique,32.776548,-19.459362
355,Mozambique,32.885561,-19.103336
355,Mozambique,32.699984,-18.936481
355,Mozambique,32.937199,-18.76688
355,Mozambique,32.87485,-18.519344
355,Mozambique,33.067815,-18.348627
355,Mozambique,32.935776,-18.033714
355,Mozambique,33.052496,-17.344837
355,Mozambique,32.837452,-16.922379
355,Mozambique,32.913354,-16.894054
355,Mozambique,32.989397,-16.699562
355,Mozambique,31.918143,-16.408081
355,Mozambique,31.278182,-16.005449
355,Mozambique,30.422949,-16.0009
355,Mozambique,30.216537,-14.997625
355,Mozambique,33.235691,-14.000874
355,Mozambique,33.671409,-14.618511
355,Mozambique,33.721781,-14.497833
355,Mozambique,34.386819,-14.401531
355,Mozambique,34.603355,-15.266533
355,Mozambique,34.257858,-15.907345
355,Mozambique,34.423737,-16.253586
355,Mozambique,35.153215,-16.836891
355,Mozambique,35.078916,-17.111034
355,Mozambique,35.304068,-17.125797
355,Mozambique,35.143536,-16.560602
355,Mozambique,35.40353,-16.12793
355,Mozambique,35.817561,-16.027679
355,Mozambique,35.787207,-15.168514
355,Mozambique,35.917886,-14.893684
355,Mozambique,35.088561,-13.696175
355,Mozambique,34.554443,-13.358173
355,Mozambique,34.372692,-12.24375
355,Mozambique,34.637779,-11.572037
355,Mozambique,35.516087,-11.582336
355,Mozambique,35.840222,-11.411362
355,Mozambique,36.519231,-11.761551
355,Mozambique,36.813526,-11.550579
355,Mozambique,37.416372,-11.68499
355,Mozambique,37.746828,-11.549978
355,Mozambique,37.912032,-11.264076
355,Mozambique,38.485323,-11.422564
355,Mozambique,38.885476,-11.171207
355,Mozambique,39.263736,-11.176014
355,Mozambique,40.520017,-10.481529
355,Mozambique,40.640142,-10.697095
355,Mozambique,40.568007,-10.693675
355,Mozambique,40.483668,-10.755505
355,Mozambique,40.481187,-10.797311
355,Mozambique,40.617587,-10.831078
355,Mozambique,40.327547,-11.306708
355,Mozambique,40.47513,-11.409091
355,Mozambique,40.553684,-11.998753
355,Mozambique,40.455163,-12.505035
355,Mozambique,40.629611,-12.761721
355,Mozambique,40.403687,-12.954341
355,Mozambique,40.587813,-12.966896
355,Mozambique,40.584218,-13.365628
355,Mozambique,40.525085,-13.507599
355,Mozambique,40.411456,-13.452597
355,Mozambique,40.365228,-13.451345
355,Mozambique,40.29052,-13.469573
355,Mozambique,40.2766,-13.480156
355,Mozambique,40.59967,-13.553986
355,Mozambique,40.638077,-14.027681
355,Mozambique,40.499819,-14.175347
355,Mozambique,40.718188,-14.206529
355,Mozambique,40.61781,-14.597755
355,Mozambique,40.805012,-14.409669
355,Mozambique,40.837834,-14.72747
355,Mozambique,40.635527,-14.850013
355,Mozambique,40.650327,-14.918395
355,Mozambique,40.738917,-14.935404
355,Mozambique,40.769684,-15.011477
355,Mozambique,40.63349,-14.951489
355,Mozambique,40.708073,-15.082739
355,Mozambique,40.528389,-15.127215
355,Mozambique,40.4939,-15.200221
355,Mozambique,40.678873,-15.253552
355,Mozambique,40.569237,-15.488374
355,Mozambique,40.02738,-16.187152
355,Mozambique,39.74693,-16.248735
355,Mozambique,39.86261,-16.438507
355,Mozambique,39.29708,-16.770059
355,Mozambique,39.236252,-16.675277
355,Mozambique,39.142014,-16.894375
355,Mozambique,39.136822,-16.834708
355,Mozambique,39.046682,-16.674441
355,Mozambique,39.038179,-16.662139
355,Mozambique,39.003429,-16.653969
355,Mozambique,38.988185,-16.632433
355,Mozambique,39.042419,-16.526136
355,Mozambique,39.041726,-16.516865
355,Mozambique,39.021927,-16.488151
355,Mozambique,38.986123,-16.634744
355,Mozambique,39.136635,-16.837416
355,Mozambique,39.019034,-16.953248
355,Mozambique,39.073055,-17.013642
355,Mozambique,38.71123,-17.082238
355,Mozambique,38.684112,-16.989588
355,Mozambique,38.659199,-16.97788
355,Mozambique,38.644958,-16.98433
355,Mozambique,38.636855,-16.974077
355,Mozambique,38.683175,-17.08389
355,Mozambique,38.143246,-17.296248
355,Mozambique,38.125695,-17.229216
355,Mozambique,38.144646,-17.213309
355,Mozambique,38.150773,-17.204603
355,Mozambique,38.149494,-17.201194
355,Mozambique,38.051474,-17.137145
355,Mozambique,38.086831,-17.322098
355,Mozambique,37.961864,-17.253298
355,Mozambique,38.046942,-17.328794
355,Mozambique,37.34831,-17.671381
355,Mozambique,37.36919,-17.653742
355,Mozambique,37.365996,-17.581885
355,Mozambique,37.343531,-17.563355
355,Mozambique,37.331177,-17.571625
355,Mozambique,37.336914,-17.559534
355,Mozambique,37.334973,-17.554826
355,Mozambique,37.337195,-17.54407
355,Mozambique,37.335555,-17.541153
355,Mozambique,37.32061,-17.532208
355,Mozambique,37.299949,-17.525843
355,Mozambique,37.308254,-17.505301
355,Mozambique,37.293936,-17.476195
355,Mozambique,37.218169,-17.384581
355,Mozambique,37.179301,-17.352438
355,Mozambique,37.164475,-17.350588
355,Mozambique,37.161484,-17.341466
355,Mozambique,37.140266,-17.336143
355,Mozambique,37.126753,-17.33639
355,Mozambique,37.125149,-17.330365
355,Mozambique,37.103485,-17.309197
355,Mozambique,37.092287,-17.273634
355,Mozambique,37.077311,-17.255256
355,Mozambique,37.078562,-17.24238
355,Mozambique,37.076695,-17.237592
355,Mozambique,37.064026,-17.226562
355,Mozambique,37.067728,-17.218051
355,Mozambique,37.064717,-17.180008
355,Mozambique,37.057075,-17.165759
355,Mozambique,37.059992,-17.155264
